capacity,errorRate,m,k,insertTime,checkTime,hits,insertCount,falsePositives,testSize,falsePositiveRate
100000,0.100000000,468.0205,4,303.756033ms,285.13078ms,100000,100000,40,1000,0.0400
100000,0.010000000,936.0410,7,168.51102ms,147.664763ms,100000,100000,2,1000,0.0020
100000,0.001000000,1404.0615,10,166.071271ms,148.167486ms,100000,100000,0,1000,0.0000
100000,0.000100000,1872.0820,14,265.664025ms,170.350831ms,100000,100000,0,1000,0.0000
100000,0.000010000,2340.1025,17,187.33845ms,157.35337ms,100000,100000,0,1000,0.0000
100000,0.000001000,2808.1230,20,156.872246ms,144.46177ms,100000,100000,0,1000,0.0000
100000,0.000000100,3276.1436,24,177.343069ms,152.773845ms,100000,100000,0,1000,0.0000
100000,0.000000010,3744.1641,27,166.496984ms,147.849796ms,100000,100000,0,1000,0.0000
